text,pos,neg,distance
쉬끼 다음! 이거 해보고 싶었구만ㅋㅋ,1,0,1
악 어떻게 또 기다려!!!,0,0,0
"여기 네이버인데 ""Daum"" 외치는 조걸",2,0,2
다음화~!!,1,0,1
조걸- 완 -,909,21,888
마지막애 냉깔 돈거 진짜 개맛있음 미침,1,0,1
다음화조걸:진짜 이게 전부인겁니까? 아니 진짜 순수하게 궁금해서 갑자기 강해진다거나 나를 조롱하는게 아닌가 싶어서,0,0,0
그 마지막 비도...비도 오고 그래서 니 생각이나서,1,0,1
액션장면같은 부분에서 오버스런 효과땜에 늘 알아보기가 힘듦,0,0,0
이유는 모르겠는데 요즘 분량 너무 적은 느낌임 너무 아쉽다 ㄹㅇ,1,0,1
굿,0,0,0
사천당가의 당은 唐 자를 씁니다. 등장인물 중 당호의 성이 當으로 잘못표기되어있습니다.,1,0,1
쳐웃는거부터 방심이다 자식아 지금 먹혀들어갔다 생각하고 쪼개는거지? 거기서 넌 진거다 집중이고 자시고 시작부터 단 하나도 없구만 헤비야로,0,0,0
입만 살아있는 사천당가 자식들,0,0,0
마지막 비도은 쳐낼 틈조차 없었........ 기는 개뿔 청명 공격에 반도 못 따라오잖아.,0,0,0
넌 이 상황을 피하려고 하면 큰거 잃고대답 하면 적게 잃게 될꺼야 나 분명히 전달 했다 지금 나중에가서 몰랐다 못봤다 이딴 소리 지껄이면 괘씸죄로 안하려던거까지 다 해서 아작내줄게,1,0,1
대으음...?! 해놓고 뿌듯한 조걸사형... ㅋㅋㅋㅋㅋ케,0,0,0
소설로 몇화인가요?,0,0,0
내용이 진짜 ㅈ도 없다 ㅇㅇ 분량이 ㅈㄴ작네 ㅋㅋ 이 속도면 그작 펜 못들때에도 완결 안되어 있을듯,5,4,1
한달넘게 하루죙일 헛짓하다가 이제와서 못본척을 해? 지능이 낮아서 상황 파악 안되냐?,4,1,3
방금 소설 보고왔는데 조걸이 소 잡는데 닭 잡는칼 쓸필요 있냐고 거꾸로말해서 ㅋㅋㅋ,1,0,1
아니 뱀상이라는게 존재하는거였구나,2,0,2
안돼액!!,1,0,1
다음 하는거 화종지회 때 청명이 보는 거 같다...,1,0,1
여기서 끝나다니 쿠키 ...,0,0,0
아니 웹툰마다 꽁꽁 한강 있는거 갸웃기넼ㅋㅋㄱㄱㄲㄱㅋㅋㄱㄱㅋ,0,0,0
조걸이~~연기력이 많이 늘었네~~그냥 피할거면서.,1,0,1
이 속도면 시즌 바뀔때마다 휴재하는거까지 감안하면 40년 연재하겠네,4,1,3
못본척 은근슬쩍 사라질 생각 하지마라대가는 치뤄야지 honam 아 대답 안하면 큰거 잃게 해줄게,13,4,9
걱정 안해. 나 잔다 ㅋㅋㅋㅋㅋ,0,0,0
걸이가 가슴 까고다니는 이유가 식힐려고 까고다니는거였네,2,0,2
지금까지 조걸을 사랑해주셔서 감사합니다,1085,25,1060
니네 리딩방 본방 입장 잘 시켜주더라? 계좌도 잘 주고,7,11,-4
앵간하면 전개 속도 언급 안하는데 개느리긴하네 진짜 ㅋㅋ 원피스꼴 나겠네,1,0,1
결제하면 다음을 볼 수 있지만 다보면 또 기다려야한다 ... 아 ... 통제라 ...,0,0,0
웹툰 보면서 소리낸적 없는데 청명이 대으음~~나도 모르게 따라하고있네ㅋㅋㅋ,0,1,-1
조걸이는 저거하고 싶포,0,0,0
ㅋㅋㅋㅋㅋ,0,0,0
쟤 눈이 왜저래...? 눈이 돌았는데..?,1,0,1
접시물에 코박으라믄서 말풍선으로 조걸이의 명치를 뽝. 하는 연출 참 조으다.ㅎㅎ,1,0,1
아 못생겨라,0,0,0
다음!! 하는 거 진짜 기엽다..청명이가 하니까 해보고 싶엇나?ㅋㅋㅋㅋ,1,0,1
청명이 화종지회때 한거 담아두고 있다가 뽕차서 시전한 조걸 ㅋㅋㅋ,0,0,0
지금까지 조걸을 사랑해 주셔서 감사합니다,1,0,1
ㅋㅋㅋㅋㅋ걸아 솔직히말해ㅐ..너 다음! 해보는게 소원이었찌!!ㅋㅋㅋㅋㅋ,1,0,1
차가운 가슴 청년.,0,0,0
조걸 다음! 하는거 보고 짜식 그 때 청명이 멋있었나보네 따라하고 싶어서 어찌 참았냐ㅋㅋㅋㅋㅋㅋㅋ라고 생각했는데 바로 청명이한테 멋있는 척 바사삭 당했네...ㅋㅋㅋㅋㅋ 대우우움~~ 대우우우움~,1,1,0
왐마야,0,0,0
더럽게 끄네~입으로 싸우냐???? 빨리발리 전개 안하지?!!,3,0,3
저거 그대로 눈에 맞으면 청명이가 피떡 만들거같은데,1,0,1
조걸아.....박살을 내버려!!!!,0,0,0
넘 짤바~,1,0,1
이야 칠성검에다가 다음! ㅋㅋㅋㅋㅋㅋ 청명이가 한 게 멋있어보였구나?,0,0,0
10년 연재로 끝날 수 있나여,2,0,2
음...2부에 들어와서 어째 더 질질끄는게 심각해지네...1부는 그래도 이해할만큼은 끌었었는데...,5,3,2
😅,0,0,0
아니나진짜미쳐버려조걸아바로이거야내가원하던거바로이거라고ㅜㅜㅜㅜㅜㅠㅠㅠ!!!!! 너무짜릿하네 진심청명이 화종지회 때 보는것같앗다...,1,0,1
쿠키써도 진도가 안 나가네열혈강호 저리가라 수준이구만,2,0,2
마지막 비도는 카무이!,0,0,0
림보?,0,0,0
느려.,0,0,0
"화산귀환 단점이 쓸 데 없는 말장난과 장면들을꾸역꾸역 집어넣어서 영양가 0인 분량 만드는건데 웹툰은 그 단점을 그 이상으로 표현하고 있네. 당잔과 수다 떨고 당장 싸울 것처럼 구는 게 1화, ""힝 속았지""하고 엑스트라와 싸우는 게 또 1화",14,5,9
근데 칼로 싸워야지 침 같은 걸로 싸워도 되는건가요??,1,0,1
죄송한데 미남 여럿이 갑자기 들어오면 제 심장이 푹찍 당하는데요..심지어 제 ☆귀염뽀쟉☆ ♡말랑콩떡 우리 조걸이♡가 이번화 분량이 많아서 심장이 조걸이 가슴 근육에 압사당했는데 당잔이?(이쁜애)의 막컷에 다른나라 유부남처럼 애플 로고 마냥 심장이 뚫렸네요. 진짜 작가님들 사랑해요. 제 ☆뽀뽀☆ 받으셔유~♡ 아니면 그 동서남북 어디쪽에 집이 계시는지만 알려주세영~♡ 제가 야무지게 절 박아드릴게염☆,1,0,1
비행기님 옆에 제작진이 접니다,0,0,0
너 조걸 건든 것 청명이가 용서하지 않을 거야.,0,0,0
내용 생략하면 3류 개싸구려 웹툰 될것같은데요.. 농담이 아닌 진담으로요. 걍 이 템포가 어쩔 수 없이 맞는듯. 연출도 그렇고.. 화산귀환이 아쉽게도 요즘 트렌드랑 달리 좀 깊이있는 분위기에서 진행되는 거라서 이 템포 무너지면 어떻게 될지 몰라요.,4,1,3
와...한 2분짜리 상황을 1화로 만든 듯한 진행속도네,2,1,1
이거 128화면 소설로 몇화임?,0,0,0
허억 드디어 웹툰으로 비도의 모습이 나오는구만!,0,0,0
다시봐도재미지다,1,1,0
아니 이래서는 원피스완결나는것보다 더 오래걸릴꺼같은데..,2,2,0
다음화 ㅈㄴ간지나게 나옵니다다들 심장 븥잡으세요,6,7,-1
재밌네 재밌어 ㅋㅋ,1,1,0
가라 청명이!!!!,0,0,0
지금까지 조걸을 사랑해 주신 여러분들 모두 감사합니다,0,0,0
다으으으음 펴 어어언,0,0,0
진도 진짜 역겹게 느리긴 하네,2,3,-1
ㅈ같은데서 끊네 ㅠ,0,0,0
당가는 원딜인가 ?,1,0,1
집착광공 도라이캐 좋아하는 나..막컷 뱀처럼 웃는 모습에 두근거림을 느꼈다.. 당가의 예쁜이 여러모로 위험하구나 후후,1,0,1
???:후후 녀석을 쓰러트리다니 제법 대든하군 하지만 그 녀석은 우리 오검 중 최.약.최라구,1,0,1
"""사천당가"" 독과 암기술은 천하제일 이며 그 외 의술이 뛰어난 문파 사천에서는 황제 부럽지 않은 권위 권력을 가지고 있음",1,0,1
왁굳텽의 음성이 들린다. 대에음~~,0,0,0
다음 그거 누구한테 배운건데 청명아 너가 그러면 안되지,0,0,0
품에 끼고 있어서는 성장할수없다. 굳이 성장하지않았으면해서 품에 끼고도 아니고 가르치지않고 그냥 가둬서 시간만 보내게하지. 날개는 자랐으나 날개짓도 먹이잡는 법도 배우지않았으니 날개를 꺾지 않아도 (창살없는) 둥지안에 얌전히 앉아 목숨줄을 남에 맡기고 살아가라. 성장? 그게 먼가요.,0,0,0
조걸 청명이 따라한다다음! ㄱㅇㅇ,1,0,1
아니 여기서 끊으면 어트카나요 작가님...ㅠㅠ다음주까지 또 목 빠져라 기다려야겠네...,0,0,0
일검분광 조걸,0,0,0
사천당가 애 이기고 다음 나오라하는거 화종지회때 화산광견 생각나네ㅋㅋㅋ,0,0,0
당가놈들 손가락은 왜 다 시커먼거야? 연탄 날르다 왔나?,0,0,0
정파맞나절라사특하네..,1,0,1
내가 보기엔 사천당가 하고 화산파 나중에 또 만날것 같은데?,0,0,0
근데 진짜 치사하다. 저쪽은 생명을 죽이는 독을 쓰는데 이쪽은 그냥 칼등으로만 쳐내야한다니. 거 너무 불공평한거 아니요?,0,0,0
비도 오고 그래서~~ 다음!!,0,0,0
작가님 대으음화~,0,0,0
진짜 졸라 잘 끊네,0,0,0
웃어?,0,0,0
저놈은 뭔데 나와서 몇씬을 잡아먹누!,0,3,-3
아니 근데 애초에 저런 쪼잔한 기술을 무술이라고 할 수 있음? 할 수 있으니까 작가님이 넣으셨겠지만... 너무 야비해,1,0,1
"""1주일 만이네요. '화산' 큰 상을 차리나봐 독자들 싸울까봐 친히 나눠주시잖아. 이제 나는 다 커서 먹는 것만 봐도 배 부르니까 내 어린 동생들 쿠키나 줘요. 쌍팔년도 8월 18일 넷 팔자 나를 따라가다 주름만 져갈 네 팔자, 내 나인 2와 7을 더해 내추럴해. 난 무대 위에 플레이어니 넌 백워드해"" ""쇼 미 더 쿠키(Shom Me The Cookie). 전독시와 외지주도 귀엽기만 해. 올해가 또 지나가고 새해가 또 찾아온다. 나눠줄게. Cookie. 옛다 쿠키""",1,0,1
청명이 보다보면 스포츠 감독님 같아..,2,0,2
가슴 좀 여며 이너마,1,0,1
"잘생겼으니 봐준다 진짜;;조걸아, 뛰어서 가슴으로 튕기자",2,0,2
뭘 야려,0,0,0
이새키 표정 보소; 개킹받네,2,0,2
야 눈까리 내려,0,0,0
뭐지... 이 빠른 전개와 다음화.... 일주일....ㅜ.ㅜ,0,0,0
누구나 다 눈을 저렇게 떴지... 청명이에게 대가리 깨지기 전에,1,0,1
마지막 곤지암인줄;; ㅋㅋ,0,0,0
왜케 짧은것 같죠ㅠㅠㅠㅠㅠㅠㅠ 더 주세요,0,0,0
아따 저 놈 눈까리 똑바로 안 뜨나,1,0,1
아니 무슨 드라마냐고요 ㅋㅋㅋ작가님 독자들이 다음화 궁금하게 너무 잘 컷하신 거 아니에요?ㅋㅋ큐ㅠㅠ,1,0,1
독침이 눈앞에 올때까지 눈을 감지 않는거보니 결국 피할듯.,0,0,0
이게 끝인가요..왤케 빨리 끝난 거 같냐,0,0,0
빠르당,0,0,0
뭘 쪼개 뒈~질려고,0,0,0
어? 여기서 끊어? 이거 이거 으이? 나를 정 죽게 만들셈입니까?!,1,0,1
그렇구나 조걸이 가슴을 깐 건 차게 식히기 위해서구나,2,0,2
리신 탄생의 비화~~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
씨익?씨~~~잌?????,0,0,0
당호랑 싸울때 조걸 칠성보 디테일 ㄷㄷ,2,0,2
눈은 왜 그렇게 뜨니 아가,0,0,0
그래서 가슴도 차갑게 까고다니는구나!,1,0,1
역시 실망시키지 않아!!!!,1,0,1
눈 노리면 비무가 아니라 생사결 아니냐...?,0,0,0
아 여기서 끊어?,0,0,0
앙귀모륑,0,0,0
화종지회때 보고 하고싶었구나?,1,0,1
'다음화'라는 글자가 나를 반기고있다,0,0,0
"세상에 70억명의 김청명 팬이 있다면, 나는 그들 중 한 명일 것이다.세상에 1억명의 김청명 팬이 있다면., 나 또한 그들 중 한 명일 것이다. 세상에 천만 명의 김청명 팬이 있다면, 나는 여전히 그들 중 한 명일 것이다. 세상에 백 명의 김청명 팬이 있다면, 나는 아직도 그들 중 한 명일 것이다. 세상에 한 명의 김청명 팬이 있다면, 그 사람은 아마도 나일 것이다. 세상에 단 한 명의 김청명 팬도 없다면, 나는 그제서야 장문 사형을 만나러 간 것 이다. 나의 사랑. 나의 빛. 나의 어둠. 나의 삶. 나의 기쁨. 나의 슬픔. 나의 고통. 나의 안식. 나. 김청명 뒤에서 걷지 마라. 김청명 은 그대를 이끌지 않을 수도 있다. 김청명 앞에서 걷지 마라. 김청명은 그대가 뛰어 넘을 상대가 아니다. 다만 김청명 옆에서 걸으라. 김청명의 벗이 될 수 있도록. 김청명을 위해 돈을 태워라. 그럼 쿠키가 나올것 이다. 김청명을 위해 몸을 태워라. 장문사형이 눈 앞에 나올것 이다",4,0,4
어 잠깐만 방금 올라온거 아님?.. 왜케 댓이 많냐..,0,0,0
닭칼좌 화웅이 여기에도...,0,0,0
당가라는 넘들 존나 치사한 전법을 쓰는 거였네,0,0,0
보고가요,0,0,0
게임오버,0,0,0
조걸이 칠성보 쓰네ㅋㅋㅋ,0,0,0
웃어?,0,0,0
차가운 조걸.,0,0,0
청명이가 딱 막아주면 좋겠다는 생각 나만하나요,0,0,0
당당한 당가에 당당한 당잔이 당당한 조걸과 당당하게 비무를합니다.,3,0,3
마지막 쟤도 마교의 제자인가요 개무서운데,0,0,0
헋 누가 담화 스포좀...!,1,0,1
막컷 눈이 걍 광긴데? 하지만 우리 화산맹견에게 한참 멀었다,1,0,1
다음...ㅋㅋ 소설로 볼땐 간지났는뎈ㅋ 웃곀ㅋ,0,0,0
막컷진짜뱀그자체다...개무섭게 생겻네,0,0,0
나도 조걸 믿는다,0,0,0
아니 진짜 님드라 막컷에서 왜 당잔 눈까리 왜 금룡아 됬냐 어이없노ㅋㅋㅋㅋ,0,0,0
그동안 조걸을 사랑해주셔서 감사합니다 담주부터는 옵빠이맨으로 찾아뵙겠습니다,0,0,0
아이구 울 아부지(?) 청명씌가 또 나서겠네,0,0,0
미쳤다,0,0,0
막컷 무냐 개잘생겻네,0,0,0
왜 여 기 서 끊어?,0,0,0
마지막씬 비도는 청명이가 술과함께 먹었습니다,1,0,1
"울 조걸이...""다음!""이 꼭해보고 싶었구나..그래그래...앞으로도 30년은 이걸로 더 놀려주마....기대해도 좋아 낄낄낄...",0,0,0
조걸 비도로 눈까리가 찔리게 되,0,0,0
씨익~,0,0,0
청명아 그만해 보는 나도 열받잖앜ㅋㅋㅋ,0,0,0
리코팀! 이정도면 당보 빨리내줘라,0,0,0
조걸 청명이 따라하다가 혼난거 ㅋㅋ,2,0,2
진짜 청명이 츤데레다,0,0,0
와 ㅁㅊ 하트가 실시간으로 늘어요,0,0,0
그 닭이 광견한테 훈련받던 닭이였지....,2,0,2
오우 오늘 왤케 짧냐,0,0,0
개 같이 달려왔지만 이미 쿠키로 봤다는걸 깨달았다.,0,0,0
와 진짜 갸쩐다 ㅋㅋㅋㅋㅋㅋ 내가 싸우는 거 갘음 몰입도 ㄹㅈㄷ케 이번호ㅓ,0,0,0
오 마지막씬 존나 못 생겼어,0,0,0
ㅇㄴ 죄송한데 마지막짘짜 겁나 무서워요 ㄹㅇ로,0,0,0
아 김청명 존나 얄미움 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
다음~~!!!!화 보고싶다 ㅠㅠ,0,0,0
아무리 암기가 많고 작고 빠르대도 청명이의 지옥 갈구기 훈련보단 못하지!취무등님 썰에 가정쌤 급이라구!,0,0,0
가슴또한차갑게ㅋㅋㅋㅋㅋㅋㅋ,1,0,1
와씨 미친 잨가님 왜 여기서끊어요 나 죽네 나죽어ㅠ,0,0,0
맨날 화 11시면 밥기다리는 개처럼 카운트다운 센다,1,0,1
아 나만 청명이가 구해주고서 잔소리 오지게 늘어놓을거 같나?...ㅋㅋ,0,0,0
아니 동룡이 입술 분홍빛인거 개.깅받네,1,0,1
보고가요,1,0,1
봤냐? 봤냐고 이게 바로 화산광견의 특훈으로 만든 거다,1,0,1
개연이,0,0,0
사숙 틴트 뭐써요?,2,0,2
저저저저 동룡이 저 안심하는 표정봐라 쟤 순간 저거 못피하면 어떡하지 하고 걱정했다 저거,1,0,1
다음화에 당잔 제사지내고있을듯,1,0,1
복근이 두근두근...,1,0,1
올라오자마자 개빡친 화산광견이 먹잇감을 향해 달려오는 속도로 왔다,1,0,1
숙제를 버리고 튀어왔다.,2,0,2
마지막 장면 보고 겁나 놀람,0,0,0
다들 얼마나 빠르게 읽는거임..??,2,0,2
.,0,0,0
정파 비무치고 겁나 거치네 생사결임?ㅋㅋ,0,0,0
이 화 막컷은 다시봐도 소름돋네...,0,0,0
다음이래 청명이 따라하는거 봐ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,0,1
아 역시 쿠키의 맛..다른 사람들보다 겨우 3일 먼저 봤지만..,0,0,0
조걸아 청명이를 많이 닮아가구나...,1,0,1
아니 사천당가 암기술 기수식 진짜 예술이다.......,1,0,1
남주는 남 맥이는거 하나는 타고 났도다~,0,0,0
결제했는데 싸움이 안끝났다니..,0,0,0
더 강한 주인공한테 맞으면서 몸에 익히고 영약?도 소화시켰으니~~,0,0,0
개꿀,0,0,0
아니 다음 이 미쳤어,0,0,0
다음 미쳤나봐!!!!!!!!!!!!!!!! 스승이 보여 이런 미췬,0,0,0
아니 이걸 이렇게한 화 더 긁어야긋네 으아아,0,0,0
대으음화 내놔아,0,0,0
다음화!!!,0,0,0
쿠키가 딸린다.. 다시 정주행 달린다!!!,0,0,0
청명아 근데 너도 저거 하지않았니? 화종지회에서 짜증나서,1,0,1
누가 입을 그렇게 뾰족하게 세우면서 이야기하닠ㅋㅋㅋㅋ,0,0,0
어딘가의 뱀을 닮으셨는데?,0,0,0
그 미안한데 조걸이는 소나 닭이 아니라 말썽 겁나 부리는 푸들이거등... 그니깐 니는 절대 잡을수가 업어...,0,0,0
“다음!”나 이거 꼭 한번 해 보고 싶었어! 크으! 화산귀환 [독점] 187화 | 비가 시리즈에서 보기 http://naver.me/GSkIxmj1 처음으로 조걸이 귀여워 보였습니다,0,0,0
그림체(?)가 바뀐것 같은건 나만 그리느끼는 건가? 뭔가 어색한데,0,0,0
가슴이 시끄러워요 (긍정적인 뜻),0,0,0
뭐야 가슴 차갑게 하려고 열고 다닌거였어? 자랑이 아니라?,1,0,1
애꾸되면 여기 ㄸ칠할꺼애오,0,0,0
가슴 들이밀지 마세요,1,0,1
우모침 걍 리들샷 아니냐,0,0,0
네이버에서 다음은 아무나 왜칠수 없는거냐난 당당히 왜친다 다음~~~~화,0,0,0
미리보기 이제 두개남았네 벌써부터 짜증남 ㅠㅠ,0,0,0
조걸 보법? 북두칠성이네.. 이거 전에 나왔던거같은데 기억이 잘 안나네;,0,0,0
대으음~ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
뭐여 무셔.. 난 재 시러..,0,0,0
슬리데린같은 맛이 있네요 당가는,0,0,0
대으음~~~,0,0,0
시 바 죵나 개멋지다 그래 ㅈ털어줘라 가라 조걸,0,0,0
가슴은... 차갑게 할 필요가 없어보이는데 조걸아?아니 이미 바람 숭숭 들어가겄어~,0,0,0
웃어?,0,0,0
발찝찝하겠다,0,0,0
너네 둘이 나중에 찐친되서 맨날 치고박고 싸우는거 생각하면 너무 웃기다ㅋㅋㅋㅋㅋ,0,0,0
조걸이 진짜 섹쉬섹쉬 하다구요,0,0,0
말한거 또하고 또하고 주둥이이랑 생각만해서 싸우나,0,1,-1
미친 조걸의 다음!이라니 존나 뽕찬다,1,0,1
"와 막컷..,. 미친다 진짜",0,0,0
ㅏ 윤종 웃는거에 반했다...,0,0,0
옷 빛깔도 그렇고 행색까지 내시로 딱이구나,0,0,0
기수식 폼이 꼭 내시들같내,0,0,0
했던 얘기 자꾸하면서 끌어요 이 작품답지 않아요,1,0,1
ㅘ 미친 막컷보고 등골 오싹해짐ㅋㅋㅋ당잔이도 광기임ㅋㅋㅋ,0,0,0
참... 걸아 여기서 다음 찾으면 안 된다니까,0,0,0
차가운 청년,0,0,0
아무리 봐도 비겁한데 저게 무공이라고?,0,0,0
👀 👀 👀,0,0,0
장광설은 적당히 자릅시다. 소설도 아니고 만화인대 모든 대사를 왜 다가져오노,0,1,-1
다음 ..오그라들지만 한번은 봐줄께,1,1,0
